HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.word1,Input.word2,Input.word3,Input.word4,Input.word5,Answer.word1,Answer.word2,Answer.word3,Answer.word4,Answer.word5,Approve,Reject
2ZFKO2L92HECAXKM83FCGF0D4D5GF1,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 14:30:39 GMT 2012,Thu Jun 21 14:35:07 GMT 2012,Sat Jul 21 07:35:07 PDT 2012,Thu Jun 21 11:42:41 PDT 2012,,,268,100% (4/4),0% (0/0),0% (0/0),Vanilla,Dozen,Unsure,Sibling,Sphinx,"is a bean used for flavor, or the flavor itself, also used to mean plain or white","twelve,a real number, an integer, the days of Christmas in song","iffy, questionable,uncertain,up for grabs,a toss up,","brother, sister, a kind of rivalry","Egyptian monument, something mysterious, a lion's body with a man's head",,
2ZFKO2L92HECAXKM83FCGF0D4D5GF1,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 18:59:49 GMT 2012,Wed Jun 20 19:01:06 GMT 2012,Fri Jul 20 12:01:06 PDT 2012,Wed Jun 20 13:08:07 PDT 2012,,,77,100% (31/31),0% (0/0),0% (0/0),Vanilla,Dozen,Unsure,Sibling,Sphinx,"flavor, white, ice cream, cake","12, even, eggs, roses","doubting, uncomfortable","sister, brother, twin,","Egypt, lion and man",,
2ZFKO2L92HECAXKM83FCGF0D4D5GF1,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 16:14:48 GMT 2012,Thu Jun 21 16:20:47 GMT 2012,Sat Jul 21 09:20:47 PDT 2012,Thu Jun 21 11:42:39 PDT 2012,,,359,100% (3/3),0% (0/0),0% (0/0),Vanilla,Dozen,Unsure,Sibling,Sphinx,"white or creamy color, exotic spice, pleasant aroma, adds sweet-like flavor, comes from a brown bean, brown liquid for baking","twelve of something, used for packaging items, often associated with eggs","lacks confidence, hesitant, can't make a choice, causes confusion or confused looks","an older or younger brother or sister, a family member, another child in a family","Egyptian religious monument, a lion-like creature, found in the desert of Egypt, can be decorative",,
2ZFKO2L92HECAXKM83FCGF0D4D5GF1,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 23:13:41 GMT 2012,Thu Jun 21 23:18:59 GMT 2012,Sat Jul 21 16:18:59 PDT 2012,Thu Jun 21 22:30:34 PDT 2012,,,318,100% (12/12),0% (0/0),0% (0/0),Vanilla,Dozen,Unsure,Sibling,Sphinx,"extract, icecream, flavor, scent, cookies, plain, boring, dull,","tons, lots, loads, bakers,","doubtful, uncertian, not feeling sure of something","brother, sister, kinfolk, kin, relative,","mortal, person, gold, wings",,
2ZFKO2L92HECAXKM83FCGF0D4D5GF1,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 22:57:24 GMT 2012,Thu Jun 21 22:58:04 GMT 2012,Sat Jul 21 15:58:04 PDT 2012,Thu Jun 21 22:30:34 PDT 2012,,,40,100% (16/16),0% (0/0),0% (0/0),Vanilla,Dozen,Unsure,Sibling,Sphinx,"white, nutty",twelve,"uncertain, unclear","sister, brother","lion shaped, pyramid",,
2ZFKO2L92HECAXKM83FCGF0D4D5GF1,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 23:25:09 GMT 2012,Thu Jun 21 23:26:17 GMT 2012,Sat Jul 21 16:26:17 PDT 2012,Thu Jun 21 22:30:35 PDT 2012,,,68,100% (2/2),0% (0/0),0% (0/0),Vanilla,Dozen,Unsure,Sibling,Sphinx,one of the most common flavors for ice cream,"12, a word used to describe a number","don't know, not confident","brother, sister","egyptian landmark, giant cat",,
2ZFKO2L92HECAXKM83FCGF0D4D5GF1,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 14:35:01 GMT 2012,Wed Jun 20 14:36:18 GMT 2012,Fri Jul 20 07:36:18 PDT 2012,Wed Jun 20 13:08:06 PDT 2012,,,77,100% (32/32),0% (0/0),0% (0/0),Vanilla,Dozen,Unsure,Sibling,Sphinx,"flavoring, taste, cooking","twelve, carton of eggs, number","not certain, still thinking, on the fence","sister or brother, family member, another child of parents","statue, lion, Egyptian",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 02:16:32 GMT 2012,Wed Jun 20 02:19:58 GMT 2012,Thu Jul 19 19:19:58 PDT 2012,Wed Jun 20 13:08:09 PDT 2012,,,206,100% (1/1),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"How you interpret something, what your senses tell you about it, what you think it means","to present something (time, money, objects, feeling) to someone or something.  Often with no strings attached.","Taste sensation, vivid taste, not spicy, not hot, not sour, but tangy.  A combo of different taste sensations.","A business entity, could be for profit or not for profit.   Has established rules of operations, has established roles for people to function in.","Guilt, remorse, feeling sorry for something that one has done or thought of doing.",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 14:30:13 GMT 2012,Wed Jun 20 14:31:02 GMT 2012,Fri Jul 20 07:31:02 PDT 2012,Wed Jun 20 13:08:09 PDT 2012,,,49,100% (31/31),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"see, understand, vantange point","gifts, donations, presents, good","flavor, food, candy","agency, company, employees","God, religion, church, sorry",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 02:14:57 GMT 2012,Wed Jun 20 02:16:43 GMT 2012,Thu Jul 19 19:16:43 PDT 2012,Wed Jun 20 13:08:08 PDT 2012,,,106,100% (4/4),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,Your understanding of something.,Taking something and presenting it to someone else.,Citrus sweet flavor,Large business organization,To ask for forgiveness.,,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 04:43:45 GMT 2012,Thu Jun 21 04:46:39 GMT 2012,Fri Jul 20 21:46:39 PDT 2012,Thu Jun 21 11:42:39 PDT 2012,,,174,100% (11/11),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"aware, understanding of something","willing to offer people anything, handing someone a gift, caring, kind","spicy, a strong flavor of something","a business, a group of people under one name",asking for forgiveness for bad things you've done in the past,,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 13:39:28 GMT 2012,Wed Jun 20 13:41:37 GMT 2012,Fri Jul 20 06:41:37 PDT 2012,Wed Jun 20 13:08:07 PDT 2012,,,129,100% (32/32),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"think, observe, see, know, infer, deduce","charity, generous, kind, Salvation Army, Christmas, wrapping, celebrate","tart, lime, cooking, sauce, taste, chef, kitchen, dining, recipe","business, CEO, workers, taxes, jobs, unemployment, lay-off, free enterprise, hierarchy","sorry, prayer, forgiveness, kneeling, church, heaven, God, Jesus, begging",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 04:21:38 GMT 2012,Wed Jun 20 04:25:01 GMT 2012,Thu Jul 19 21:25:01 PDT 2012,Wed Jun 20 13:08:10 PDT 2012,,,203,100% (3/3),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"see something, gain an understanding of","normally refers to what you would do with a present, often used when referring to a donation, present-tense verb, used a lot around holidays","a quality of taste, mix between sweet and sour, often used when you add just a bit of lemon or something similar.","business, lots of employees and stockholders,","apology, acknowledgement of wrongdoing, ask of forgiveness, commonly religious",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 23:23:52 GMT 2012,Wed Jun 20 23:26:27 GMT 2012,Fri Jul 20 16:26:27 PDT 2012,Wed Jun 20 21:17:37 PDT 2012,,,155,100% (1/1),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,to view or understand a situation; one's mental evaluation of a thing.,"transfer possession of something, allowing a belonging to become someone else's","a bitter taste, something that makes you cringe when you eat it.",large business,to feel regret and desire to change,,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 01:22:52 GMT 2012,Thu Jun 21 01:24:33 GMT 2012,Fri Jul 20 18:24:33 PDT 2012,Wed Jun 20 21:17:37 PDT 2012,,,101,100% (9/9),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,Seen from a point of view,Freely transferring without compensation,Mix of sour and bland,A large company with many financial assets,regret,,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 15:48:47 GMT 2012,Thu Jun 21 15:54:16 GMT 2012,Sat Jul 21 08:54:16 PDT 2012,Thu Jun 21 11:42:38 PDT 2012,,,329,100% (12/12),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"go for it, vision, thoughts, for seen, think,","gift, doing something for somoene else, handed over,","spice, orange juice, sour, tartt, lemon,tingles, splash of flavor","work, bussiness, large company, firm, high end","regret, sorrow for ones sins,wrong doing, sorry for past actions",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 13:43:46 GMT 2012,Wed Jun 20 13:49:25 GMT 2012,Fri Jul 20 06:49:25 PDT 2012,Wed Jun 20 13:08:07 PDT 2012,,,339,100% (16/16),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"perceive is how you understand the world around you, how you interpret things",giving is the act of transferring something from the care of one person to another,"generally descriptive term used in regards to food, hard to explain kind of sour, sweet and salty all at the same time",A big business,"feeling sorry for ones previous actions, guilt",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 00:18:13 GMT 2012,Thu Jun 21 00:30:23 GMT 2012,Fri Jul 20 17:30:23 PDT 2012,Wed Jun 20 21:17:37 PDT 2012,,,730,100% (12/12),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"To become aware, through sight or hearing","To present to someone, to entrust to another person","Acidic, a sharp taste","A united group of individuals, an association","Reviewing yourself with regret, sorrow, past sin",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 02:39:37 GMT 2012,Wed Jun 20 02:40:53 GMT 2012,Thu Jul 19 19:40:53 PDT 2012,Wed Jun 20 13:08:12 PDT 2012,,,76,100% (2/2),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"understand, get, receive, intuit","generous, kind, gracious, warm","sour, tart, sharp, edgy","company, conglomerate, organization, business","sorry, apologize, forgiveness, sins",,
2F736XBAT2D51DCCAKUQ4JG686840Z,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 01:59:58 GMT 2012,Wed Jun 20 02:01:30 GMT 2012,Thu Jul 19 19:01:30 PDT 2012,Wed Jun 20 13:08:12 PDT 2012,,,92,100% (6/6),0% (0/0),0% (0/0),Perceive,Giving,Tangy,Corporation,Repentance,"how you see things, ones opinion on events","donate, christmas, birthday, presents, charity","sour, lemon, vinegar","a group of people, a place of employment","to ask for forgiveness, to feel guilty of doing wrong",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 17:48:51 GMT 2012,Thu Jun 21 17:50:27 GMT 2012,Sat Jul 21 10:50:27 PDT 2012,Thu Jun 21 11:42:40 PDT 2012,,,96,100% (22/22),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"a love, a special feeling","Working hard, how your approach work","not liking someone, not being cordial","a dessert, a hair product","hiding, changing your appearance",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 18:45:01 GMT 2012,Wed Jun 20 18:50:42 GMT 2012,Fri Jul 20 11:50:42 PDT 2012,Wed Jun 20 13:08:06 PDT 2012,,,341,100% (15/15),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"love, to show sentiment","to try, requires energy","opposite of like, to no enjoy, to not like","rich, creamy, delicous, light, airy, fluffy, dessert","to appear different, to hide, to cover up",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 04:24:03 GMT 2012,Wed Jun 20 04:28:50 GMT 2012,Thu Jul 19 21:28:50 PDT 2012,Wed Jun 20 13:08:08 PDT 2012,,,287,100% (13/13),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"love, attachment, amore, marriage, dating, courting, passionate, love","force, accomplishment, achievement, work, exertion","opposite of like, hate, loathe, aversion","kind of food, tastes chocolately normally, dessert, cold, brown","costume, covering, makeup or clothes, camoflauge",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Rejected,Thu Jun 21 13:16:03 GMT 2012,Thu Jun 21 13:16:44 GMT 2012,Sat Jul 21 06:16:44 PDT 2012,,Thu Jun 21 11:42:13 PDT 2012,Please write English words for your description.,41,0% (0/1),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,tasak,nekam ja,ovca,abe,sakam ja,,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 22:54:39 GMT 2012,Thu Jun 21 22:55:42 GMT 2012,Sat Jul 21 15:55:42 PDT 2012,Thu Jun 21 22:30:35 PDT 2012,,,63,100% (16/16),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"love, feelings, softness, tenderness, courtship",trying,"no affinity, hate","foamy, fluffy","mask, hide",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 13:36:12 GMT 2012,Wed Jun 20 13:42:25 GMT 2012,Fri Jul 20 06:42:25 PDT 2012,Wed Jun 20 13:08:11 PDT 2012,,,373,100% (3/3),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"creates attraction, makes you excited, may lead to marriage, gets used in movies and books, gets celebrated on Valentines Day","requires mental or physical activity, may make you sweat, is usually required to get results, it's something an employer is likely to expect, may be considered by teachers in grading","it's a feeling of antipathy, makes you want to avoid the object, creates tension, leads to hostility","it's a dessert, it's a hair product, it has a foamy texture, it's whipped, it's full of air","it conceals something else, it's used by undercover agents, it keeps people from knowing who you really are, it covers up your true features",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 14:39:11 GMT 2012,Wed Jun 20 14:41:47 GMT 2012,Fri Jul 20 07:41:47 PDT 2012,Wed Jun 20 13:08:10 PDT 2012,,,156,100% (32/32),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"love, wedding, engagement","work, attention, time-consuming task","detest, repelling, distasteful","souffle, pudding, rich dessert","fake appearance, mask, masquerade dress",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 10:31:49 GMT 2012,Thu Jun 21 10:38:31 GMT 2012,Sat Jul 21 03:38:31 PDT 2012,Thu Jun 21 11:42:40 PDT 2012,,,402,100% (5/5),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"Love,Lust,connection,relationship,passion","Trying,persevering,enduring","unsatisfying,Dont Agree,Unhappy","whipped,chilled,light","Hidden,incognito,Diffrent",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 04:27:56 GMT 2012,Wed Jun 20 04:29:30 GMT 2012,Thu Jul 19 21:29:30 PDT 2012,Wed Jun 20 13:08:08 PDT 2012,,,94,100% (31/31),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"Love, couple, cupid","hard, personal","feeling, negative","hair product, dessert, soft, fluffy, food","costume, halloween, detective",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 23:50:36 GMT 2012,Thu Jun 21 00:18:09 GMT 2012,Fri Jul 20 17:18:09 PDT 2012,Wed Jun 20 21:17:37 PDT 2012,,,1653,100% (12/12),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"Love, endearment, emotion, long involvement","Physical and mental power, achievement, a great attempt","A feeling of aversion, animosity or hatred towards something","Light fluffy dessert, whipped egg whites or whipped cream","Incognito, change your appearance",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 18:46:49 GMT 2012,Wed Jun 20 18:53:12 GMT 2012,Fri Jul 20 11:53:12 PDT 2012,Wed Jun 20 13:08:11 PDT 2012,,,383,100% (18/18),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"woo, court, kindle a relationship,","give a try, attempt something,","ill feelings toward someone, not fond of,","thick substance for styling hair, a pudding like dessert","change ones appearance, alter the true characteristics of something",,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 20:13:37 GMT 2012,Thu Jun 21 20:14:24 GMT 2012,Sat Jul 21 13:14:24 PDT 2012,Thu Jun 21 22:30:34 PDT 2012,,,47,100% (7/7),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,what a girl wants,to try hard,to hate on,a fury nasty animal,something someone wheres to not be noticed,,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Thu Jun 21 04:57:19 GMT 2012,Thu Jun 21 04:59:31 GMT 2012,Fri Jul 20 21:59:31 PDT 2012,Thu Jun 21 11:42:40 PDT 2012,,,132,100% (11/11),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"Sexy, Cuddling, Love, Candles, Sweet, Roses, When you seduce someone","working hard at something you want, working hard at work, putting your heart into something, striving to be the best","when someone doesnt like something or a product, unlike","a hair product women use in there hair, soft, white",when someone dresses up as someone else,,
297W1INMHGYQI6HCFGXBJMFG36JJ65,2VSZ2MIKMN9UMCNN8DKW0XI3SBE9Q4,Tell Us What Words Mean,List the features of the words provided.,"words, answers, survey, psychology, definition, meaning",$0.05 ,Wed Jun 20 01:58:35 GMT 2012,13,,10800,2592000,Fri Jul 20 01:58:35 GMT 2012,,,,,Approved,Wed Jun 20 14:14:40 GMT 2012,Wed Jun 20 14:18:27 GMT 2012,Fri Jul 20 07:18:27 PDT 2012,Wed Jun 20 13:08:06 PDT 2012,,,227,100% (16/16),0% (0/0),0% (0/0),Romance,Effort,Dislike,Mousse,Disguise,"the love in the air, typically found around girlfriends and boyfriends, oftentimes lost in marriages","to try very hard on something, how much work you put into a task","to not like something, hate, loath","the thing attached by a wire to your computer, or the tiny creature that is sometimes cute and often the poor subject of scientists experiments","to pretend to be something or someone else, bad disguises include bushes, hats sunglasses, and wigs",,
